sentence	label
rt usrId rss appeals for nepal earthquake relief fund ; rss rescue works continues in nepal on day D httpAddress httpAddress	1
rt usrId don t forget you can #donate here to #nepalquakerelief it s really easy ! httpAddress	1
nepal brings back so much of beautiful moments to treasure and cherish . my prayers for the people for nepal	1
aid agencies prepare massive operations in quake hit nepal overview of aid operations httpAddress	1
nepal earthquake quick response to calamities helping neighbours priority says parrikar httpAddress #nationalnews zeenews	1
rt usrId i was just woken up to hear about httpAddress httpAddress my heart goes out to the httpAddress	1
everyone let s help out usrId httpAddress to donate httpAddress c	1
rt usrId usrId plz rt #missing usrId usrId #nepalquake #help httpAddress	1
first the earthquake and now the httpAddress #prayfornepal e 4	1
rt usrId seven ndrf teams are on standby for short notice airlifting for rescue and relief #nepalearthquake . exemplary work by nd	1
mukeshsinghani5 rt rachelhunterx 4 love thoughts amp ; prayers #nepal heartbreaking httpAddress	1
usrId please share text earthquake to DD to donate D to the relief effort in nepal #umbrella	1
.. and they need help from nepal httpAddress	1
usrId thank you for re tweeting a way to help the nepal quake httpAddress	1
rt usrId if you re trying to help nepal 1 . send cash not stuff 2 . look for local orgs not big int l brands 3 . prepare for futur	1
a four month old baby miraculously survived the #nepalearthquake was pulled httpAddress s fine nw salute to rescue httpAddress httpAddress	1
rt usrId more kudos to DD olympic champ usrId who gave 100k us to nepal relief httpAddress given lots of money over years httpAddress	1
rt usrId shubhamprabhakar front was last in httpAddress jr. frm school any info about him httpAddress contact httpAddress kindly rt . httpAddress	1
rt usrId my friend usrId is heading into nepal to him his fellow people show ur support anyway u can httpAddress	1
rt usrId thoughts and prayers for the people of nepal and everyone affected by today s tragic httpAddress hold onto your faith and stay str	1
latest pics by usrId #earthquake aftermath in httpAddress #nepalearthquake #indiawithnepal httpAddress	0
this is so httpAddress httpAddress	0
usrId sad day #prayfornepal	1
rt usrId a tragic incident like one in nepal today reminds you of the superior powers above httpAddress live your life with humility and love fo	1
givealittle help nepal donate now httpAddress	1
world helicopters evacuate #nepal #earth #quake victims mudslide increases suffering gorkha nepahelicopters httpAddress	1
rt usrId a woman breastfeeds her baby as she sits amongst the rubble of her house in #majuwa #kathmandu #nepalearthquake #aa http	0
rt usrId devastating earthquake in #nepal humanitarian relief and tackling poverty by oxfam s usrId httpAddress	1
on the way back to kathmandu so many ordinary nepali families and homes httpAddress httpAddress	0
felt the kathmandu earthquake here in httpAddress really httpAddress one wall and the ceiling collapsed on our httpAddress nobody got httpAddress	0
DD year old zachary sheridan from #adelaide is among D #australians missing following #nepalearthquake	1
my cousin just sent me these httpAddress entire bhaktpur durbar square is no more ! #kathmandu #earthquake httpAddress	0
india sends rail neer water to quake hit nepal httpAddress	1
rt usrId its more and more upsetting to get news on the nepal tragedy with every passing httpAddress	1
two days of earthquakes have set nepal s economy back by more than a decade quartz httpAddress	0
rt usrId britain to play a leading role in nepal aid and humanitarian operation says cobra chair httpAddress httpAddress	1
devastating earthquake hits nepal httpAddress #children usrId	1
family of missing ottawa hiker faye kennedy says she is alive but injured and airlifted to kathmandu no idea of extent of injuries usrId	1
rt usrId death count is above DD in nepal ! that s insane !! #prayersup	1
life is short and httpAddress mother nature have mercy #nepalearthquake	1
rt usrId thoughts with the victims and all those affected by the earthquake in httpAddress tragic httpAddress	1
rt usrId hahahaha teamtodiefor de gea tweeted to encourage donations to nepal and its just full of replies about a httpAddress ni	1
big tech companies provide help to disaster response efforts in nepal	1
what remains of #nepal s largest D6th century kasthamandap pagoda built from D tree usrId #nepalearthquake httpAddress	0
so so sad ! httpAddress	1
in real time #nepalearthquake india so sad .. bangladesh that wasn t no httpAddress	0
children are 40 of nepal s httpAddress send help if you can in any way that you httpAddress httpAddress	1
rt usrId startling images of destruction in #nepal after httpAddress httpAddress httpAddress httpAddress	0
rt usrId sa relief team en route to nepal gt ; gt ; httpAddress by usrId #nepalearthquake httpAddress	1
rescue team of pakistan army highly specialized for rescue during natural disasters sent to nepal #pakarmyreliefefforts	1
microsoft offers free skype calls in nepal facebook donates 2 million httpAddress	1
relieved to hear all staff at sabah #nepal safe amp ; httpAddress however much 0 to villages where many artisans live amp ; httpAddress	0
rt usrId #nepalquake this is the team heading to httpAddress ml httpAddress	1
perseverance and grace as nepal is turned upside down httpAddress	0
rt usrId #nepalquake latest nepalese dig for survivors as toll exceeds 2 200 httpAddress	1
rt usrId sending all the love to those affected by the 7.9 earthquake that hit nepal httpAddress #earthquake #nepalquake	1
rt usrId and above all we salute the resilience of our sisters amp ; brothers in nepal amp ; parts of india for their courage in the fac	1
rt usrId in sindhupalchok alone death reaches httpAddress 90 homes destroyed desperate wait for httpAddress httpAddress #nepale	1
rt usrId irony alert harper govt claims credit for actions of charities like red cross amp ; world httpAddress as they audit charities #n	1
rt usrId i m praying for the people who were affected by a 7.9 #earthquake in #kathmandu the pictures are really httpAddress httpAddress	1
praying for those in nepal e	1
usrId usrId my heart goes out to both the victims of nepal and lady httpAddress	1
president obama calls nepal s prime minister offers help with #earthquake recovery httpAddress	1
a good gesture would be if team usrId contributes their pay today for #nepalearthquake	1
#kathmandu s tribhuvan airport is currently closed due to httpAddress #nepal airspace httpAddress httpAddress via usrId	0
usrId appreciate your efforts #nepalearthquake	1
#money #news #top #b httpAddress quake hits nepal causing big damage injuries get httpAddress	0
httpAddress proudly supports seva foundation httpAddress	1
rt usrId everyone there was appreciating the indian government mj akbar on being rescued from nepal #earthquake httpAddress	1
rt usrId we re sending a charter plane w an inflatable hospital from bordeaux tomorrow #nepalearthquake httpAddress http	1
rt usrId the #nepalearthquake has devastated the httpAddress the children of nepal need your help urgently httpAddress httpAddress	1
scenes from #nepal look scary ! god bless them !	1
drinking water scarcity in kathmandu the kathmandu valley is undergoing a severe shortage of drinking .. httpAddress #nepal	0
rt usrId while here i am in sg complaining about the httpAddress my prayers are with you httpAddress #prayfornepal httpAddress	1
earthquake in nepal kills more than 1 400 causes avalanches on mt . everest destroys ancient temples a fierce httpAddress	0
families wait for word on #nepal missing ; D americans httpAddress httpAddress	1
heartbreaking and devastating httpAddress	1
rt usrId putrajaya moves to bring malaysians back from nepal today bernama httpAddress	1
rt usrId my dear friends i will be leaving for nepal in the next D days with a team of D medics and a httpAddress	1
difficult task for ems organizations in nepal they need all the help they can get ! #nepalearthquake #nepalquakerelief #nepal #ems2016	1
rt usrId indian army establishes DD bedded hospital at lagankhel nepal #nepalearthquake #opmaitri	1
death toll from nepal earthquake rises to more than 4 700 with more than 9 00 httpAddress httpAddress	1
nepals landmarks before and after the earthquake httpAddress	0
#bangladesh under14 girls #football team stranded in #nepalearthquake waiting to return home httpAddress httpAddress	0
rt usrId #nepalquake people in line for water httpAddress 4.2 mil urgently need water sanitation and health httpAddress httpAddress	1
rt usrId #nepalearthquake iaf helicopters are flying almost non stop since this httpAddress	1
raw man rescued from building in nepal httpAddress #news	1
no words to httpAddress httpAddress	0
person finding tool httpAddress #nepalearthquake usrId	1
rt usrId small mercies #nepalquake not on school day not on office day not at httpAddress it s not a lot but i ll take it .	1
rt usrId nepal quake bihar hospital pastes bhukamp stickers on injured removes after being exposed httpAddress	1
great initiative in the time of crisis d httpAddress	1
rt usrId great work by #ramcharan amp ; #chiranjeevi charitable trust with #apollo hospitals to send medical supplies to nepal ! http	1
rt usrId cnn earthquake slams nepal ; devastating loss of people history httpAddress	1
rt usrId aap s mombatti morcha to help victims of #nepalearthquake plate tectonics httpAddress httpAddress f ck my life httpAddress	1
#earthquake several buildings including ancient temples collapse in #kathmandu read httpAddress httpAddress	0
there s been a 7.8 earthquake in httpAddress it s very httpAddress prayers for them httpAddress	1
briton among nepal earthquake dead victim who was confirmed dead after searches by diplomatic staff httpAddress httpAddress gua	1
rt usrId indian government sending aid for #nepalquake httpAddress	1
don t expect much from the government buy water purifiers clean your surroundings wash your httpAddress help the you can #itsuptous #nepal	1
#nepal it is time to thank the tv news channels all the editors and reporters on ground zero amp ; desk continuously giving httpAddress i salute	1
images from #nepalquake via united nations development programme httpAddress	0
another useful #facility by #facebook to help people affected by #earthquake #earthquakenepal #disaster httpAddress	1
let s pray for everyone in nepal hope they will find their loved ones lt ;3	1
rt usrId reports quoting nepal police now say death toll rises to DD #nepalearthquake via usrId amp ; usrId httpAddress	1
rt usrId if you re looking for ways to help volunteers working in nepal and have a computer please contact us . plenty of ways to httpAddress	1
rt usrId amidst all the chaos please keep sharing stories of people who have been found in httpAddress hausla badhega aur kuch nahi httpAddress	1
rt usrId prayers for all the dead and missing in nepal ! please also keep the family of yann traboulsi in your httpAddress httpAddress	1
chpsre chpsre chpsre chpsre chpsre chpsre rt un earthquake survivors in nepal need your support httpAddress help wfp he httpAddress	1
note from nepal i didnt expect to receive this especially from nepal httpAddress #climatetracker #unfcc httpAddress	0
usrId usrId one c 130 with DD ndrf members 3 ton suppliesflown to kathmandu 3 more aircrafts with mobile hosp fly by evening	1
#prayfornepal hope everyone is safe f f f httpAddress	1
rt usrId terribly sad httpAddress usrId breaking nepal police say at least 1 130 dead in massive earthquake centered outside of kathmand	1
DD bodies retrieved from debris of nepal s historic tower httpAddress outlook wires	1
usrId rt usrId nepal rocked by magnitude 7.9 quake fatalities httpAddress may they find jesus httpAddress httpAddress	1
