sentence	label
we are strong gurkhas and we will bounce back #nepal	1
send your 1 httpAddress	1
lets httpAddress 7.9 magnitude in nepal more than DD have already httpAddress	1
#iaf helping the rescued persons #nepalearthquake deboard at air force station palam new httpAddress httpAddress	1
rt usrId buildings collapse at least DD killed as 7.9 quake hits #nepal #india #earthquake httpAddress httpAddress	1
my thoughts and prayers are with the people of httpAddress	1
rt usrId #nepalquakerelief follow updates at our website amp ; donate for our medical disaster response camp in #gorkha httpAddress	1
rt usrId #nepalearthquake tremors again felt in nepal #ndrf teams to leave for #nepal shortly httpAddress	1
breaks my heart to hear the real life stories of the nepal earthquake waiting in limbo for the flight home httpAddress	1
rt usrId #singfornepal charity concert pray for nepal httpAddress #pantip via usrId	1
hastag pray for nepal keep sharing it we need help ! #prayfornepal #earthquake #nepal #share httpAddress	1
rt usrId do your bit for the victims of the devastating earthquake in nepal donate via human appeal who re on the scene now ht	1
rt usrId spain seeks india s help in evacuating its nationals from nepal pti	1
praying without httpAddress #nepal #florida #africa #israel #whprayer2015 httpAddress	1
rt usrId if you want to help nepal earthquake victims usrId is there literally their chief exec is in country ! httpAddress	1
so httpAddress httpAddress	0
being human top story httpAddress httpAddress see more httpAddress	1
rt usrId pray for nepal httpAddress	1
the true irony of reading twitter is #nepalquake destruction and the criminal selfish looting destruction of #balitmoreriots #sheeple 5	0
rt usrId usrId our thoughts amp ; prayers are with the ppl of nepal f #pray4nepal f httpAddress	1
rt usrId prayers up for the folks in nepal	1
india steps up relief work in httpAddress land routes operational as airport gets congested httpAddress	1
usrId #india rushes #ndrf releif material to #nepal #superhercules aircraft took off to #nepal	1
rt usrId our thoughts are with nepal many neighbors are originally from httpAddress D easy ways to contribute to relief efforts ht	1
rt usrId 37 year old man pulled out alive by indian search team DD hours after earthquake struck nepal pti	1
rt usrId hey people searching for any info on my brother liam oliver in nepal and was traveling chanje dharpani annapurna cir	1
i feel like nepal is part of our own httpAddress such beautiful httpAddress such beautiful httpAddress #wearewithyou #salute2indianforces	1
we must find the missing people in nepal #earthquake httpAddress	1
goodness christ nepal	1
usrId nepal earthquake death toll rises above DD httpAddress	1
so much love to those in #nepal	1
doctors from chennai work together to help victims of the nepal earthquake httpAddress	1
rt usrId support #nepal donate ! usrId httpAddress #nepalquakerelief	1
donate to the nepal earthquake appeal httpAddress	1
rt usrId iappeal every individual nationally internationally 2comeforward amp ; contribute their bit in assisting victims of #nepalquake	1
rt usrId usrId team now in kathmandu preparing to meet nepali government for what will be a major recovery operation httpAddress	1
i m relief to know that my friend is alright after earthquake struck nepal few days httpAddress httpAddress	1
rt usrId hindon air force station ndrf teams and relief material being sent to kathmandu #nepalquake httpAddress http	1
rt usrId so proud that the alpha rho chapter of sigma pi was able to donate 1 00 today for the relief effort in #nepal .	1
i posted DD photos on facebook in the album #nepalquake destruction in core city area httpAddress	0
rt usrId around three lakh foreign tourists stranded in quake hit nepal httpAddress	1
keeping peeps in nepal in my thoughts httpAddress httpAddress	1
i would send myself if i httpAddress httpAddress	1
caritas nepal situation D days after quake pretty bad as death toll rises httpAddress	1
phones jammed in httpAddress thankfully for whatsapp for communicating messages !	0
so httpAddress httpAddress	1
rt usrId people in nepal need our httpAddress donate at httpAddress and 100 will fund earthquake relief and httpAddress httpAddress	1
so httpAddress httpAddress	1
rt usrId #nepalearthquake iaf rapid action medical team with medical aid boarding an iaf aircraft for nepal usrId httpAddress	1
rt usrId two weeks ago i was in nepal for preparedness httpAddress i took these photos of patan httpAddress now it s httpAddress httpAddress	0
rt usrId aid groups knew an earthquake in nepal would be a httpAddress they also knew they could never raise enough to httpAddress http	1
rt usrId jst got a pic from kunal deshmukh . he is at the airport trying to board the iaf flight out of kathmandu this evening http	1
usrId teaming up with usrId to raise funds and collect items for victims in httpAddress we re live all day at sir vezas on usrId	1
rt usrId we need to support all the nepali workers in malaysia who have lost family #nepalearthquake #nepalquake	1
#prayfornepal i cannot imagine how the who survived must httpAddress truly httpAddress	1
rt usrId the usrId a350 relief flight is now waiting to land at httpAddress httpAddress #nepalearthquake httpAddress	1
httpAddress didn t realise it was so bad httpAddress	1
#nepalquake at this stage dirco says it has no confirmed reports but is working round the clock to find any affected south httpAddress ec	1
rt usrId kathmandus patan durbar square before and after the #nepalearthquake httpAddress	0
quake has left scar for life says kolkata homemaker in kathmandu httpAddress httpAddress #priyankaluvv	0
keeping our missing family in nepal in our thoughts and httpAddress sending positive httpAddress	1
rt usrId 500 year old kathmandu temple turned to rubble httpAddress	0
rt usrId thinking about everyone involved in the earthquake in httpAddress such awful httpAddress	1
#emergency in #nepal your #help needed #nepalquakerelief httpAddress httpAddress	1
death toll soars to over 400 ; quake aid need acute in nepal capital more so in villages httpAddress via usrId	1
rt usrId nepal s D key historic sites what s rubble what s still standing in wake of devastating earthquake httpAddress	0
rt usrId nepal paper reports this D mo old baby was rescued 22 hours after the httpAddress stable httpAddress no internal injuries ! http	1
rt usrId aid will never reach these httpAddress the #nepalearthquake and the crisis outside kathmandu httpAddress http	1
india with people of nepal mukherjee tells envoy httpAddress	1
rt usrId baba ramdev may emerge as face of non governmental relief work by india in nepal crisis httpAddress	1
rt usrId ramdev baba will adopt DD children nepal who have lost their httpAddress we thank patanjali for their immense httpAddress	1
donate using paytm ! #nepalearthquake httpAddress	1
rt usrId #nepalearthquake it s terrifying for children i was in la last big one i know ! please support usrId	1
nepal calls for help .. httpAddress	1
rt usrId my heart is breaking as i watch what s happening in baltimore amp ; nepal !	1
rt usrId please offer prayers to the many effected by the severe earthquake in kathmandu httpAddress rinpoche s family in nepal are	1
people retrieved from rubble after earthquake hits nepal usrId	1
rt usrId my sister usrId is alive are well as her fellow trekkers ! they are trapped above an avalanche in the #langtang reg	1
rt usrId help nepal ! httpAddress	1
police in nepal say the death toll from saturday s earthquake has topped 5 500 ; more than 11 400 injured usrId httpAddress	1
little more about #earthquake in #nepal httpAddress	0
rt usrId it is times like these when humans need to help each other httpAddress please text nepal to DD to donate 10 to those who nee	1
beatking sumedh nepal f india is with you ! god is with you ! hope all srvivs and gets all d help httpAddress prayers are wid evry D der	1
rt usrId pastor kenneth and team arrives at httpAddress meeting with local host pastor rongong and httpAddress #nepalquakerelief httpAddress	1
rt usrId this is how scary nepal amp ; parts of india look after today mornings earthquake httpAddress #earthquake httpAddress	0
rt usrId mount everest disaster british woman escaped death by outrunning avalanche httpAddress httpAddress	1
httpAddress httpAddress	0
rt usrId our thoughts amp ; prayers go out to those affected by httpAddress we re working closely httpAddress of nepal to provide assis	1
usrId rt mother amp ; sons r missing in httpAddress ph no 9815914687 mother s no 009779803658023 do spread it a f httpAddress	1
usrId the drag community should get together and donate some proceeds to #nepalearthquake victims #dragitupfornepal	1
rt usrId i am broken for the people of nepal amp ; my friend httpAddress please send your prayers thoughts amp ; love to those who ve httpAddress #ripda	1
rt usrId nepal rescuers struggle to reach quake victims via usrId #news httpAddress	1
rt joshlevs so httpAddress #nepal #earthquake see the devastation httpAddress httpAddress	1
rt usrId this is what #hamradio does during httpAddress best of luck to the httpAddress httpAddress httpAddress	0
a crack on the road near my httpAddress #nepalquake httpAddress	0
wow rt usrId kathmandus patan durbar square before and after the #nepalearthquake httpAddress	0
rt usrId tech giants help track nepal earthquake survivors marketwatch httpAddress	1
india will lend full support to nepal says home minister rajnath singh #earthquake	1
let us join hands and pray for the nepal earthquake httpAddress may our prayers give them strength to rise httpAddress httpAddress	1
rt usrId rt usrId search and rescue remain a top priority after #nepalquake local responders key usrId httpAddress	1
budget airline offers free flights to #nepal for aid agencies httpAddress #news httpAddress	1
rt usrId iaf and army rescue efforts in nepal ! httpAddress	1
rt usrId we re on the ground responding to httpAddress donate now to help gt ; httpAddress	1
#nepal missing or i am alive pages #redcross DD pages with httpAddress find your httpAddress httpAddress	1
earthquake devastates nepal killing more than 1 300 httpAddress	0
very disturbing the rising numbers #nepal #earthquake	1
our thoughts and prayers are with families amp ; businesses in nepal rocked by a devastating magnitude 7.8 earthquake killing over DD httpAddress	1
us algerians stand with nepal at this tragic httpAddress heart goes out to our nepali httpAddress ya allah be with them .. #prayfornepal 4 f c	1
rt usrId thoughts and prayers are with you nepal lt ;3	1
rt usrId please rt nepal earthquake appeal usrId donations trust httpAddress	1
rt usrId usrId do share this for blood requirements in kathmandu contact mr. adhikari 00977 9862005225 httpAddress	1
rt usrId let us pray for our brothers in nepal ! another earthquake today sunday via httpAddress	1
deeply sadden with what has happened in nepal ! we need more ambassadors of christ before our god to pray for this nation constantly !	1
ktm durbar square before and httpAddress the D structures on the left are now the rubble httpAddress #nepal #nepalearthquake httpAddress	0
atonce help from india amp ; abroad is appreciable in httpAddress earthquack desater thanks them# heartly condolence for those who have no more	1
# prayfornepal httpAddress	1
rip departed httpAddress httpAddress	1
nepal tragedy devastating loss of human life and ancient heritage httpAddress	0
the death toll in the #nepalearthquake has risen to more than httpAddress oh my 1	1
calling nepal bsnl cuts rate airtel offers free service for next D days hindustan times	1
rt usrId h2o is crucial for survival in httpAddress this great org already has infrastructure set up to distribute in rural httpAddress http	1
rt usrId hope amp ; prayer at everest dailyo #nepalearthquake #indianarmy doesn t let you lose hope by usrId httpAddress	1
#nepalquakerelief uberaid is arriving now httpAddress	1
rt usrId deeply saddened to see the destruction in nepal httpAddress thoughts with usrId and their httpAddress httpAddress	1
awful awful httpAddress rt usrId damage reported at kathmandus bodnath httpAddress #nepalquake httpAddress via usrId	0
#google person finder for #earthquake httpAddress	1
thousands are dead in nepal two australians are about to be executed and this is news ? httpAddress	1
rt usrId this could be the defining image of #nepalquake ; heres the story of the baby s miracle rescue httpAddress httpAddress	1
rt usrId park shin hye donates 28 00 to the nepal earthquake relief fund through hunger saver httpAddress httpAddress	1
christ that earthquake in nepal really was bad	1
pls #prayfornepal everyone stay safe amp ; don t panic httpAddress	1
rt usrId reports irregularities in red cross usrId in #nepalearthquake .. are you guys following up ? we had donated around httpAddress	1
rt usrId if you re able send your donation to usrId usrId usrId and other humanitarian organisations working for #nepal	1
httpAddress httpAddress	1
rt usrId our thoughts are with people of httpAddress deep condolences to the families of the earthquake httpAddress	1
rt usrId #israel evacuates surrogate babies from nepal but leaves the mothers behind ! f f f httpAddress	1
#nepalearthquake we are highly grateful to usrId that he is leading from the front in helping all nepali httpAddress thank httpAddress	1
#retweet rt ajenews aftershocks reported as death toll in nepal quake hits 2 430 killed httpAddress httpAddress	1
a thought for every casualties after #nepalearthquake #rip	1
dramatic footage drone flies over devastated kathmandu reveals earthquakedestruction httpAddress	0
what religious sites were lost or damaged in #nepal quake httpAddress httpAddress	0
its raining httpAddress god show some kindness !! #nepalquake	1
tis rather heartbreaking what happened in httpAddress	1
#olivettachantal new beautiful pic of baby rescued from nepal s earthquake rubble the httpAddress httpAddress #olivettachantal	1
every time i see that the number of dead in #nepal has risen i get sick inside all over httpAddress	1
#earthquake #destroys kathmandus centuries old #landmarks #centuriesold #kathmandus httpAddress httpAddress	0
chpsre chpsre rtlastquake rt siobhanheanue still can t believe what i witnessed in #nepalquake httpAddress history c httpAddress	1
just been told from someone who rode from pokhara to kathmandu that the highway is treacherous with countless landslides on the httpAddress	0
national park appeals for nepal aid a national park with strong links to the british army s nepalese ghurkha .. httpAddress	1
rt usrId community httpAddress interviewed by usrId staff about living conditions and needs in the open area #nepalearthquake httpAddress	1
usrId massive disaster in #nepalearthquake #earthquake any plans of offering free calls to disaster area for telstra customers ?	1
i m praying for my country amp ; hope everyone will be fine #nepal	1
what is god saying in nepal s earthquake ? many gigantic idols all over nepal couldn t stand this nature s httpAddress httpAddress	0
i tried to keep myself away from looking at news from httpAddress omg how httpAddress au . ka httpAddress	1
httpAddress httpAddress	1
rt usrId nepal quake a number of organisations are now accepting online donations read more here httpAddress and pl	1
httpAddress httpAddress	1
rt usrId httpAddress #hughsheridan aussie actor hugh sheridan s brother missing in nepal hugh sheridan west australia	1
rt usrId #nepalquake video a google earth tour of the destruction httpAddress #kathmandu #everest httpAddress	0
7.9 nepal earthquake kills over DD #nepal #earthquake #newsnepal httpAddress	1
#newstoday #news nepal quake relief drive intensifies rescue efforts in nepal intensify after more than httpAddress httpAddress	1
rt usrId we are on the ground in #nepal responding to those affected by httpAddress help us help them httpAddress httpAddress	1
devastating .. httpAddress	1
rt usrId saddened by enormous tragedy and loss of life unfolding after httpAddress condolences to people of #nepal from #k	1
rt usrId nepal stay httpAddress stay httpAddress	1
allah save everyone ! stay safe india and nepal ! this httpAddress httpAddress	1
#losdelsonido DD dead as 7.9 quake hits nepal causing big damage many injuries have been httpAddress #ivanberroa	1
rt usrId nepal needs our help too ! httpAddress	1
my thoughts go out to those affected by the devastating 7.9 earthquake in nepal especially those stranded on httpAddress #nepalquake #fb	1
rt usrId #nepalearthquake one c 130j superhercules aircraft of iaf has just taken off from hindan with ndrf teams for kathmandu	1
rt usrId pray for the people of nepal who are suffering so httpAddress #nepalearthquake #nepalquake	1
nepal quake survivors clash with riot police un seeks 415 mn zee news via world google news .. httpAddress	1
rt usrId amp ; if you re interested in donating to help the over D million people in need in nepal httpAddress	1
boy rescued in kathmandu rubble many villagers still stranded httpAddress	1
usrId usrId usrId usrId hello	1
golden temple sending D lakh food packages to nepal everyday ! #proud god bless u httpAddress where r those idiots selling christ buddhist hindu ?	1
rt usrId #nepalquake total DD tremors in last DD httpAddress minor cracks are found on pashupatinath httpAddress #earthquakeagain on 1	0
rt usrId canadian gov t will match dollar for dollar for donations contributed to the httpAddress help now httpAddress	1
pray for nepal 5	1
#nepalquake #india will rise up from the ashes like the phoenix	1
rt usrId death toll from the quake that struck nepal four days ago has increased to 5 006 nepalese officials httpAddress httpAddress	1
many #unesco world heritage sites destroyed in #nepal #nepalearthquake #nepalquake #earthquake httpAddress	0
let s pray for our brothers and sisters in httpAddress 4	1
rt usrId #nepalquake how to help donate fundraise get you company involved httpAddress httpAddress	1
D tonne relief materials carrying food amp ; medicines earth excavation equipments have been sent to nepal from india httpAddress	1
canine disaster search teams enroute to #nepal click for our latest update httpAddress #searchdogs #usar httpAddress	1
rt usrId #watch melbourne volunteer jess smith is caught up in the #nepalearthquake and spoke to sky news from httpAddress httpAddress	1
rt usrId #nepalearthquake update the indian army says DD bodies have been found on #mounteverest after an #avalanche buried part of	1
buddhists have a prayer for these dark httpAddress i am not one for prayer but today i am praying for httpAddress f httpAddress	1
usrId we should ask nepal for httpAddress	1
rt usrId humbled to see ur generous heart an honour to call u my friend usrId star tv help nepal earthquake survivors https	1
rt usrId helpline numbers for friends in #nepal stuck in tremors plz rt or re post ! usrId usrId usrId httpAddress	1
my httpAddress #nepalearthquake	1
video report kathmandu overwhelmed by rubble after earthquake httpAddress over DD dead 6 500 plus injured #nepalearthquake	1
rt usrId we asked states bordering nepal to send buses to evacuate httpAddress i am thankful to bihar up amp ; other state governments for pro	1
rt usrId 4 npal missing they were trekking in langtang near ghore tabela during #nepalearthquake httpAddress please rt httpAddress	1
rt usrId constant stream of hindu cremation funerals in httpAddress 95 of them are victims worker tells me #nepalquake httpAddress	1
opposition leader ro teimumu kepa today called on the people of fiji to unite in prayer for the people of httpAddress httpAddress	1
rt usrId support to nepal from httpAddress httpAddress	1
deepest condolence ! #disaster #peopletopeople #nepalearthquake httpAddress	1
pray for nepal	1
rt usrId praise report ! our team is on the ground in #nepal ! please pray for them as they begin to httpAddress #nepalquake	1
rt usrId httpAddress #nepalearthquake nepal quake death toll passes 4400 ; fears of devastation in remote areas nepal	1
rt usrId httpAddress districts in nepal impacted by #nepalearthquake new map shows epicenter aftershocks httpAddress	0
rt usrId who needs a true god when you have indian defence httpAddress #nepalquakerelief httpAddress	1
rt usrId iaf is evacuating DD persons from kathmandu httpAddress httpAddress ask your relatives to get in touch with indian mission there	1
rt usrId calling app viber says it s trying to facilitate free calls to nepal after #nepalearthquake httpAddress httpAddress	1
more picture #nepalquake httpAddress	0
rt usrId #nepalearthquake we hope to not only bring emergency supplies but also a sense of hope httpAddress httpAddress	1
that had to happen i wuz there httpAddress	0
another natural disaster causing httpAddress poor bastards #nepalearthquake #kathmandu	1
video drone video offers aerial perspective of nepal devastation httpAddress #cdnpoli #canpoli	0
nepals historic architecture destroyed by earthquake httpAddress	0
rt usrId D can provide a family with clean water for a httpAddress text dec to DD to donate D #nepalquake httpAddress	1
rt usrId httpAddress help my fundraiser nepal earthquake httpAddress donate amp ; spread the httpAddress every dollar httpAddress httpAddress	1
allah bless httpAddress	1
when nature reacts u feel the hugeness of the beast . prayers for all in nepal . may god shower his grace and may all be safe .	1
rt usrId httpAddress #nepalearthquake nepal earthquake state dept ids D americans killed in nepal quake ; D others reporte	1
rt usrId icymi two ntu students share experiences of sleeping on streets in aftermath of #nepalquake httpAddress httpAddress	1
that bad ? httpAddress	1
rt usrId prayers for all struck by the nepal httpAddress fury is httpAddress emergency contacts #silentprayer http	1
around DD #gujarati tourists stranded in #nepal ; most are safe httpAddress #zippednews httpAddress	1
my heart goes to #nepalearthquake	1
#nepalearthquake rt for respect ! D days over httpAddress dead even more wounded ! respect	1
rt usrId you can make a difference ! solidarity goes a long way ! #nepalearthquake find out how ! httpAddress usrId h	1
rt usrId eu response to the #nepalquake 3m for immediate response ms contributions experts eucpm httpAddress httpAddress	1
death toll from nepal quake jumps over 2 100 the earthquake struck near kathmandu nepal s httpAddress httpAddress	1
rt usrId updated support the usrId humanitarian response in nepal httpAddress	1
chpsre httpAddress chpsre chpsre rt un rt un news centre #nepalquake ban sends his condolences aft httpAddress	1
rt usrId sending our prays to the people of nepal a country that has given us the amazing men in the gurkhas #nepalearthquake	1
rt usrId death toll from massive nepal #earthquake rises to DD with many more trapped under rubble httpAddress httpAddress	1
google executive killed in everest avalanche after nepal quake an executive at google was killed when a httpAddress httpAddress	1
rt usrId #indiawithnepal more materials for rescue and relief efforts today D engineering task forces DD personnel DD tonnes of dr	1
rt usrId more than 2 00 people dead in nepal india china from httpAddress more than 1 900 of the dead are in httpAddress httpAddress	1
pray for nepal and the team with himalayan httpAddress our prayers are with httpAddress om mani padme hum httpAddress	1
rt usrId prayers going out to the people in httpAddress may god be with you all	1
#national india evacuates DD foreigners from nepal the government has also brought back over 5 400 indians so httpAddress	1
sikh sevak from #goldentemple to send 100 00 food packets to earthquake hit nepal thx for httpAddress #respect	1
rt usrId #nepal good news rescue teams are getting to langtang httpAddress #nepalquake	1
rt usrId 7 9 sr earthquake and more than DD people httpAddress oh god #prayfornepal #prayfornepal #prayfornepal	1
rt usrId sg to donate s 100 00 seed money to kick start usrId appeal for donations httpAddress #nepalquake httpAddress	1
absolutely devastated by the destruction to my old home #nepal	1
rt usrId httpAddress courage httpAddress this is not how the end should have come httpAddress not like this httpAddress	1
heart goes out to the people of nepal !	1
rt usrId wendesday may six yoga DD will be hosting a bake sale to help support the relief efforts in nepal come help out cpa !	1
thinking of usrId and hoping her family is httpAddress httpAddress #nepalquake	1
nepal quake survivors draw support from apple google facebook and others httpAddress	1
another big jerk in httpAddress hope it stops httpAddress people stop ignoring and help us . please even 1 httpAddress	1
nepal earthquake teenager rescued after DD hours under rubble hindustan times httpAddress	1
rt usrId let us all pray that mother nature spares lives and does not cause further destruction in httpAddress	1
a whirlwind weekend ready to help in nepal and rescuing dogs from slaughter in httpAddress read httpAddress httpAddress via usrId	1
rt usrId may allah look after httpAddress here r the emergency contact numbers for nepal share httpAddress prayers with all in httpAddress httpAddress	1
rt usrId india send its national disaster rescue force to nepal #earthquake #indianavengers	1
rt usrId nepal govt has asked india for help with respect to rescue amp ; medical httpAddress #msghelpearthquakevictims httpAddress	1
rt usrId fantastic message of support from the lovely usrId we know dan amp ; the team in #nepal will be httpAddress httpAddress	1
rt usrId first yemen then httpAddress proud of my government which is there for indians and other humans in httpAddress we always lamented that	1
DD dead and still httpAddress iam numb !! thought with their families #nepalearthquake usrId	1
rt usrId as aid organizations seek donations for nepal quake relief here s how canadians can help httpAddress httpAddress	1
rt usrId let s us all send as many positive thoughts and blessings as we httpAddress #prayfornepal httpAddress	1
rt usrId i personally know the teams in nepal that are working to help httpAddress you can rest assured that every penny httpAddress htt	1
rt usrId want to help the people of nepal ? donate at httpAddress amp ; 100 will reach our local partners on the ground ht	1
devastating #prayfornepal	1
devastated to hear about #nepalearthquake	1
praying for nepal	1
wish the country recovers httpAddress hope countries in g20 help financially and technologically nepal to recover	1
pokhara httpAddress even old town has not httpAddress #nepalquake #pokhara #ganeshtole httpAddress	0
seventeen bodies found at everest base camp official says by reuters via nyt httpAddress	1
in memory of #nepal httpAddress	1
rt usrId so proud of my friend usrId for actually going to nepal and actively helping there ! lets do our bit visit htt	1
rt usrId good to see that poland and pakistan rescue team in bhaktapur httpAddress i hope they will rescue ppl httpAddress #nepalquake httpAddress	1
help nepal	1
rt usrId my thoughts and prayers go out to all those affected in httpAddress if you can donate something to help !	1
this video shows the terrifying moment an avalanche crashed into #everest basecamp httpAddress httpAddress #nepalquake	0
rt usrId unbelievable what has happened in httpAddress thinking of all those who ve lost family and httpAddress	1
come httpAddress httpAddress	1
rt usrId DD httpAddress client lydia ko lko424 will donate her prize money at this week s usrId event to nepal earthquake httpAddress httpAddress	1
stop being an ass an give to usrId entrepreneurs for nepal httpAddress	1
rt usrId from sentry to carrying patients all dessups involve themselves with httpAddress bhutan #nepal quake usrId httpAddress	1
usrId here is the link httpAddress	1
rt usrId my heart goes out to everyone in httpAddress	1
death toll rises to DD after 7.8 magnitude earthquake devastates nepal httpAddress	1
foreign aid needs to be httpAddress gurkhas give an incredible contribution to british httpAddress httpAddress	1
rt usrId years of major #earthquake s in #nepal DD DD DD DD DD DD httpAddress httpAddress	1
rt usrId prime minister modi s instructions were to help nepal in anyway we can indian foreign secy s jaishankar	1
rt usrId hope the world responds to the needs of people of #nepal and help to restore their httpAddress sg httpAddress	1
massage to nepal httpAddress usrId #earthquake httpAddress	1
please pray for humanity amp ; people who died amp ; injured in eartquake in india amp ; in nepal may god protect and bless all human beings amp ; humanity	1
#teamfollowback rohit sharma prays for earthquake hit nepal #followback	1
rt usrId mobile hospital food doctors being sent to nepal by usrId under the guidance of guruji usrId #msghe	1
rt usrId cnn missed out india in list of nations helping httpAddress amp ; india is pouring heart ! height of presstitution ! #shameoncnn http	1
rt usrId #expressfrontpage nepal quake 1 200 bodies in three days pashupatinath pyres keep burning httpAddress htt	1
that s so sad #nepalearthquake e e 4 4	1
chpsre chpsre rtlastquake rt siobhanheanue still can t believe what i witnessed in #nepalquake httpAddress history c httpAddress	1
rt usrId indian army we have completed establishment of DD bedded hospital at lagankhel nepal #salute2indianforces httpAddress	1
gift of the givers hard at work in nepal despite severely depleted equipment httpAddress	1
rt usrId #delhi govt has decided to send 25 00 packets of food amp ; 25 00 pouches of drinking water as relief for the people of ear	1
rt usrId 1st delegation of 2 00 personnel of shah satnam ji green s welfare force wing will be off to nepal httpAddress #msghelpearth	1
moment of silence for nepal	1
rt usrId prayers for the people of nepal and india affected by the httpAddress #god #prayer httpAddress	1
rt usrId incredible usrId image of man trapped by #nepalquake upto his httpAddress and he s one of the lucky ones ! #nepal httpAddress	1
usrId hope the heros foundation boys are ok httpAddress	1
rt usrId images are coming to cnn of the devastating #nepalquake that has killed httpAddress httpAddress httpAddress	1
usrId hi bipin bmo has made donation to the nepal relief efforts and clients can donate to the red cross at their local bmo httpAddress	1
one way you can help nepal right now all you need is a computer and a little time with just a few clicks httpAddress httpAddress	1
we need to pray for this world where we live httpAddress want any situation like httpAddress is agree with httpAddress	1
praying for nepal	1
powerful httpAddress httpAddress	1
rt usrId i miss you big bubby 3 #nepalearthquake i ll find you soon	1
death toll from this morning s 7.8 earthquake in nepal now at httpAddress httpAddress	1
may almighty allah give strength to people of nepal after #nepalearthquake mka ireland is praying for them and the rescue httpAddress	1
video quake survivor pulled from apartment many remote areas of nepal are still waiting for assistance httpAddress httpAddress	1
nepal s pain is our pain pm	1
rt usrId we are here for you httpAddress stay strong ! httpAddress	1
rt usrId #indiawithnepal DD tonnes of food packets DD large oxygen cylinders moved httpAddress more enroute today httpAddress httpAddress	1
rt usrId our thoughts and prayers are with all of those impacted by the earthquake in #nepal and their friends and family at this	1
rt usrId contribute food water medicines shelters sanitation and basic relief materials needed for #nepalearthquakerelief ht	1
deepest condolences for those whose near one passed in nepal disaster	1
#israel #jpost watch idf field hospital opens doors in earthquake ravaged nepal httpAddress	1
so httpAddress #prayingfornepal httpAddress	1
rt usrId there are lots of people dies in #earthquake ! let s pray for them usrId anna pls do rt it f #prayfornepal	1
earthquake update govt mobilised DD ndrf teams for nepal	1
rt usrId gurkha soldiers synonymous with nepal tonight flying from raf brize norton to deliver uk emergency httpAddress httpAddress	1
i httpAddress and i wake up with a httpAddress what a devastating life we are httpAddress #nepalearthquake	1
prayers for the victims httpAddress	0
video shows dramatic moment unesco heritage site fell as ground shook in nepal httpAddress	0
httpAddress httpAddress	1
prayers with earthquake victims in nepal tibet and httpAddress httpAddress	1
india sends rail neer water to earthquake hit nepal rail neer is produced by the indian railway catering httpAddress httpAddress	1
rt usrId a collated list of resources and helplines for httpAddress very httpAddress please rt . via usrId httpAddress	1
nepal seeks help death toll seen rising after devastating quake kathmandu reuters nepal urged countries .. httpAddress	1
just praying and hoping my friends from nepal and their families are safe and httpAddress	1
rt usrId #nepalearthquake update over DD killed #ndma #helpline no . for missing persons httpAddress DD mob 9868891801 httpAddress	1
httpAddress reporting usrId brother zachary is safe and has made contact with his family after the #nepalquake httpAddress	1
the area wich got damaged gorkha this is what they believed it s god from there and others got damaged where temple httpAddress	0
rt usrId my heart breaks httpAddress rising death toll from the #nepalearthquake please help usrId help children families affected httpAddress	1
rt usrId sending love amp ; light to everyone affected by the devastating httpAddress stay httpAddress my thoughts amp ; prayers are w	1
top news at times i thought i was dead says teen rescued from nepal quake rubble los angeles times los .. httpAddress	1
rt usrId 10 00 people injured amp ; nearly 500 00 displaced by #nepalearthquake officials say httpAddress	1
operationusa #nepalearthquake recovery how to help httpAddress #disasterrelief #nepal #earthquake #helpnepal	1
rt usrId in light of the #earthquake in nepal please #pray and support our emergency appeal httpAddress	1
#dharahara tower	0
heartbreaking httpAddress	1
search for nepal earthquake survivors intensifies httpAddress	1
rt usrId nepal telecom survives 7.8 earthquake while smaller isps suffer outages httpAddress httpAddress	0
rt usrId nepal government not even able to manage incoming foreign aid ! httpAddress	1
google launches person finder after nepal earthquake maine news httpAddress #technews	1
rt usrId feeling sad for the beautiful people of httpAddress i pray that they will stay strong and get through httpAddress #nepalearthquake	1
crazy how my friend left nepal the day httpAddress so happy to have dolly back on this side but i hope her family gets through this httpAddress	1
thoughts with all #nepalquake httpAddress	1
rt usrId #breaking nepal quake death toll reaches 5 057 official	1
chennai docs pitch in to join relief work in nepal from mobilising medical supplies to offering their service httpAddress	1
nepal quake death toll crosses 500 hundreds still missing ; rescue operations continue the death toll in httpAddress httpAddress	1
rt usrId many of kathmandu s iconic buildings were lost in the earthquake that rocked nepal httpAddress	0
we ll all be praying #prayfornepal 0 stay strong and don t give up b f b httpAddress	1
rt usrId death toll in #nepalearthquake passes 5 00 as first aid shipments reach area near httpAddress via usrId	1
#nepal up up	1
rt usrId we can only feel and pray from a distant httpAddress our heart and mind is in httpAddress	1
rt usrId kathmandu welcomed me D years httpAddress warm inviting httpAddress brilliant httpAddress beautiful httpAddress prayers for httpAddress #n	1
rt usrId #pak dispatches four c 130 planes carrying a 30 bed field hospital medical teams s amp ; r relief supplies to #nepal ht	1
fatboy asked why pray for #nepal yet god who could have stopped the catastrophe didn t do nothing about it ? it s a good qn huh !!	1
horrifying video whole building collapses within seconds in nepal httpAddress	0
aid begins arriving in nepal s remote quake hit villages httpAddress	1
these rescues from nepal that are still happening are httpAddress it just blows my mind that babies and others are still making it . #nepal	1
